Sample,Symbol,Subtype,Chan,Num
536757,N,0,0,0
536961,V,1,0,0
537240,N,0,0,0
537478,N,0,0,0
537689,F,1,0,0
537896,N,0,0,0
538093,N,0,0,0
538209,~,3,0,0
538290,F,1,0,0
538498,N,0,0,0
538708,N,0,0,0
538898,V,0,0,0
539150,N,0,0,0
539368,N,0,0,0
539456,~,0,0,0
539584,V,1,0,0
539800,N,0,0,0
540016,N,0,0,0
540227,F,0,0,0
540442,N,0,0,0
540644,N,0,0,0
540841,F,1,0,0
541042,N,0,0,0
541251,N,0,0,0
541464,F,1,0,0
541635,V,1,0,0
541902,N,0,0,0
542111,F,0,0,0
542196,+,0,0,0
542281,V,1,0,0
542516,N,0,0,0
542720,N,0,0,0
542895,V,1,0,0
543123,N,0,0,0
543324,N,0,0,0
543512,V,1,0,0
543773,N,0,0,0
543992,N,0,0,0
544172,V,1,0,0
544450,N,0,0,0
544664,F,1,0,0
544823,V,1,0,0
544966,+,0,0,0
545110,N,0,0,0
545310,F,0,0,0
545521,N,0,0,0
545730,N,0,0,0
545937,N,0,0,0
546112,V,1,0,0
546382,N,0,0,0
546586,F,0,0,0
546754,V,1,0,0
546997,N,0,0,0
547184,N,0,0,0
547360,V,1,0,0
547561,N,0,0,0
547764,N,0,0,0
547973,F,0,0,0
548162,V,1,0,0
548384,N,0,0,0
548580,N,0,0,0
548785,N,0,0,0
548993,N,0,0,0
549196,N,0,0,0
549395,N,0,0,0
549581,N,0,0,0
549780,N,0,0,0
549996,F,0,0,0
550108,~,3,0,0
550210,N,0,0,0
550422,N,0,0,0
550626,N,0,0,0
550796,V,0,0,0
551010,N,0,0,0
551195,N,0,0,0
551387,F,0,0,0
551591,N,0,0,0
551790,N,0,0,0
552003,F,0,0,0
552166,V,1,0,0
552449,N,0,0,0
552660,N,0,0,0
552848,V,1,0,0
553057,N,0,0,0
553259,N,0,0,0
553459,F,0,0,0
553681,N,0,0,0
553875,N,0,0,0
554090,F,0,0,0
554293,V,1,0,0
554593,N,0,0,0
554795,V,1,0,0
555044,N,0,0,0
555256,N,0,0,0
555462,F,0,0,0
555668,N,0,0,0
555886,N,0,0,0
556082,V,1,0,0
556364,N,0,0,0
556585,N,0,0,0
556801,F,0,0,0
557026,N,0,0,0
557254,N,0,0,0
557460,V,1,0,0
557686,N,0,0,0
557882,N,0,0,0
558074,N,0,0,0
558241,V,1,0,0
558480,N,0,0,0
558705,N,0,0,0
558921,F,0,0,0
559130,N,0,0,0
559278,~,0,0,0
559329,N,0,0,0
559539,N,0,0,0
559755,N,0,0,0
559985,N,0,0,0
560202,N,0,0,0
560296,+,0,0,0
560390,V,1,0,0
560625,N,0,0,0
560867,N,0,0,0
561080,V,1,0,0
561347,N,0,0,0
561556,N,0,0,0
561777,V,1,0,0
562011,N,0,0,0
562244,N,0,0,0
562456,V,1,0,0
562677,N,0,0,0
562909,N,0,0,0
563119,V,1,0,0
563412,N,0,0,0
563644,N,0,0,0
563848,V,1,0,0
564126,N,0,0,0
564344,N,0,0,0
564538,V,1,0,0
564805,N,0,0,0
565055,N,0,0,0
565259,V,1,0,0
565536,N,0,0,0
565777,N,0,0,0
565978,V,1,0,0
566250,N,0,0,0
566482,N,0,0,0
566679,V,1,0,0
566939,N,0,0,0
567164,N,0,0,0
567372,V,1,0,0
567672,N,0,0,0
567898,N,0,0,0
568100,V,1,0,0
568372,N,0,0,0
568604,N,0,0,0
568795,V,1,0,0
569059,N,0,0,0
569307,N,0,0,0
569509,V,1,0,0
569805,N,0,0,0
570054,N,0,0,0
570261,V,1,0,0
570556,N,0,0,0
570782,N,0,0,0
570976,V,1,0,0
571252,N,0,0,0
571482,N,0,0,0
571691,V,1,0,0
571986,N,0,0,0
572228,N,0,0,0
572423,V,1,0,0
572694,N,0,0,0
572939,N,0,0,0
573131,V,1,0,0
573433,N,0,0,0
573651,V,1,0,0
573936,N,0,0,0
574187,N,0,0,0
574391,V,1,0,0
574666,N,0,0,0
574904,N,0,0,0
575096,V,1,0,0
575368,N,0,0,0
575595,N,0,0,0
575797,V,1,0,0
576092,N,0,0,0
576324,N,0,0,0
576532,V,1,0,0
576827,N,0,0,0
577058,N,0,0,0
577255,V,1,0,0
577437,V,1,0,0
577771,N,0,0,0
577970,V,1,0,0
578258,N,0,0,0
578495,N,0,0,0
578696,V,1,0,0
578969,N,0,0,0
579196,N,0,0,0
579391,V,1,0,0
579684,N,0,0,0
579917,N,0,0,0
580108,V,1,0,0
580293,V,1,0,0
580370,+,0,0,0
580448,N,0,0,0
580704,N,0,0,0
580946,N,0,0,0
581110,V,1,0,0
581298,V,1,0,0
581456,N,0,0,0
581700,N,0,0,0
581899,V,1,0,0
582179,N,0,0,0
582439,N,0,0,0
582645,V,1,0,0
582976,N,0,0,0
583192,V,1,0,0
583370,V,1,0,0
583720,N,0,0,0
583909,V,1,0,0
584193,N,0,0,0
584427,N,0,0,0
584645,V,1,0,0
584932,N,0,0,0
585185,N,0,0,0
585379,V,1,0,0
585681,N,0,0,0
585894,V,1,0,0
586089,V,1,0,0
586461,N,0,0,0
586653,V,1,0,0
586970,N,0,0,0
587212,F,0,0,0
587361,V,1,0,0
587718,N,0,0,0
587909,V,1,0,0
588178,N,0,0,0
588394,N,0,0,0
588609,V,1,0,0
588848,N,0,0,0
589102,N,0,0,0
589304,V,1,0,0
589638,N,0,0,0
589844,V,0,0,0
590133,N,0,0,0
590377,N,0,0,0
590547,V,1,0,0
590719,V,1,0,0
590878,N,0,0,0
591127,N,0,0,0
591343,V,1,0,0
591654,N,0,0,0
591893,N,0,0,0
592057,V,1,0,0
592239,V,1,0,0
592410,N,0,0,0
592655,N,0,0,0
592841,V,1,0,0
593152,N,0,0,0
593406,F,0,0,0
593552,V,1,0,0
593924,N,0,0,0
594024,+,0,0,0
594124,V,1,0,0
594400,N,0,0,0
594618,N,0,0,0
594814,V,1,0,0
595048,N,0,0,0
595272,N,0,0,0
595490,V,1,0,0
595780,N,0,0,0
596013,N,0,0,0
596212,V,1,0,0
596494,N,0,0,0
596738,N,0,0,0
596933,V,1,0,0
597201,N,0,0,0
597434,N,0,0,0
597644,V,1,0,0
597937,N,0,0,0
598172,N,0,0,0
598381,V,1,0,0
598640,N,0,0,0
598882,N,0,0,0
599075,V,1,0,0
599210,+,0,0,0
599346,N,0,0,0
599573,N,0,0,0
599796,F,0,0,0
600010,N,0,0,0
600232,N,0,0,0
600454,F,0,0,0
600684,N,0,0,0
600903,N,0,0,0
601121,F,0,0,0
601342,N,0,0,0
601556,N,0,0,0
601764,V,1,0,0
602084,N,0,0,0
602331,F,0,0,0
602483,V,1,0,0
602830,N,0,0,0
603028,V,1,0,0
603329,N,0,0,0
603549,V,1,0,0
603713,V,1,0,0
604045,N,0,0,0
604242,V,1,0,0
604557,N,0,0,0
604795,F,0,0,0
604950,V,1,0,0
605283,N,0,0,0
605469,V,1,0,0
605744,N,0,0,0
605969,N,0,0,0
606180,V,1,0,0
606408,V,1,0,0
606739,N,0,0,0
606926,V,1,0,0
607233,N,0,0,0
607452,V,1,0,0
607642,V,1,0,0
608015,N,0,0,0
608269,N,0,0,0
608527,N,0,0,0
608793,F,0,0,0
608946,V,1,0,0
609123,V,1,0,0
609301,N,0,0,0
609577,N,0,0,0
609772,V,1,0,0
610109,N,0,0,0
610313,V,1,0,0
610631,N,0,0,0
610853,V,1,0,0
611045,V,1,0,0
611430,N,0,0,0
611629,V,1,0,0
611825,V,1,0,0
612157,N,0,0,0
612343,V,1,0,0
612617,N,0,0,0
612859,N,0,0,0
613064,V,1,0,0
613353,N,0,0,0
613584,N,0,0,0
613758,V,1,0,0
613942,V,1,0,0
614107,N,0,0,0
614348,N,0,0,0
614531,V,1,0,0
614840,N,0,0,0
615064,V,1,0,0
615405,N,0,0,0
615620,V,1,0,0
615804,V,1,0,0
616182,N,0,0,0
616368,V,1,0,0
616702,N,0,0,0
616924,V,1,0,0
617197,N,0,0,0
617465,N,0,0,0
617667,V,1,0,0
617968,N,0,0,0
618201,N,0,0,0
618365,V,1,0,0
618540,V,1,0,0
618694,N,0,0,0
618922,N,0,0,0
619137,V,1,0,0
619474,N,0,0,0
619703,V,1,0,0
619864,V,1,0,0
620234,N,0,0,0
620428,V,1,0,0
620734,N,0,0,0
620953,F,0,0,0
621102,V,1,0,0
621463,N,0,0,0
621662,V,1,0,0
621964,N,0,0,0
622200,N,0,0,0
622389,V,1,0,0
622608,V,1,0,0
622900,N,0,0,0
623086,V,1,0,0
623381,N,0,0,0
623619,N,0,0,0
623797,V,1,0,0
623988,V,1,0,0
624356,N,0,0,0
624557,V,1,0,0
624716,V,1,0,0
625053,N,0,0,0
625234,V,1,0,0
625489,N,0,0,0
625736,N,0,0,0
625949,V,1,0,0
626218,N,0,0,0
626455,N,0,0,0
626652,V,1,0,0
626957,N,0,0,0
627165,V,1,0,0
627346,V,1,0,0
627695,N,0,0,0
627894,V,1,0,0
628206,N,0,0,0
628434,V,1,0,0
628611,V,1,0,0
628941,N,0,0,0
629130,V,1,0,0
629396,N,0,0,0
629603,N,0,0,0
629834,F,0,0,0
630057,V,1,0,0
630371,N,0,0,0
630583,V,1,0,0
630762,V,1,0,0
631125,N,0,0,0
631315,V,1,0,0
631629,N,0,0,0
631831,V,1,0,0
632022,V,1,0,0
632377,N,0,0,0
632580,V,1,0,0
632871,N,0,0,0
633093,N,0,0,0
633288,V,1,0,0
633474,V,1,0,0
633796,N,0,0,0
633977,V,1,0,0
634260,N,0,0,0
634496,N,0,0,0
634716,V,1,0,0
634937,V,1,0,0
635254,N,0,0,0
635449,V,1,0,0
635717,N,0,0,0
635942,N,0,0,0
636133,V,1,0,0
636335,V,1,0,0
636702,N,0,0,0
636900,V,1,0,0
637178,N,0,0,0
637417,N,0,0,0
637612,V,1,0,0
637829,V,1,0,0
638133,N,0,0,0
638319,V,1,0,0
638638,N,0,0,0
638860,V,1,0,0
639131,N,0,0,0
639368,N,0,0,0
639573,V,1,0,0
639848,N,0,0,0
640079,N,0,0,0
640277,V,1,0,0
640467,V,1,0,0
640836,N,0,0,0
641037,V,1,0,0
641327,N,0,0,0
641563,F,1,0,0
641732,V,1,0,0
641912,V,1,0,0
642070,N,0,0,0
642280,N,0,0,0
642490,F,0,0,0
642598,+,0,0,0
642707,V,1,0,0
642998,N,0,0,0
643240,N,0,0,0
643453,V,1,0,0
643731,N,0,0,0
643969,N,0,0,0
644169,V,1,0,0
644455,N,0,0,0
644680,N,0,0,0
644876,V,1,0,0
645152,N,0,0,0
645387,N,0,0,0
645611,V,1,0,0
645833,N,0,0,0
646067,N,0,0,0
646267,V,1,0,0
646539,N,0,0,0
646763,N,0,0,0
646967,V,1,0,0
647126,+,0,0,0
647285,N,0,0,0
647513,F,0,0,0
647681,V,1,0,0
648034,N,0,0,0
648223,V,1,0,0
648521,N,0,0,0
648735,F,0,0,0
648894,V,1,0,0
649206,N,0,0,0
649411,V,1,0,0
649704,N,0,0,0
649935,N,0,0,0
